UniqueID,Yearplanted.x,Drought2006Scale.mean,Drought2006Scale.sd,Drought2006Scale.l,Drought2019Scale.mean,Drought2019Scale.sd,Drought2019Scale.l,Drought2020Scale.mean,Drought2020Scale.sd,Drought2020Scale.l,Taxonsimplified_DN,Provenance.x,latitude,longitude,AICorrected,Aridclass,MAT,MTWarmQ,MTColdQ,AP,PWetM,PDryM,PS,PWetQ,PDryQ,PWarmQ,PColdQ,MDR,ISOT,TS,MaxTWarmM,MinTCM,TAR,MTWetQ,MeanTDryQ,et0_yr_corrected,PrecDeficit,Taxonthornhill_AC_VPM,Thornhill_bionomial_tip_match,MotherTreeHeight_AVG_m,RegenStrategysimplified,height_max_m,Habit,LeafLenghtavg_mm,LeafWidth_avg_mm,LeafAreaEst_cm2,n,Diamthickness.mm..mean,Diamthickness.mm..sd,Diamthickness.mm..l,Wooddensity.g.cm3..mean,Wooddensity.g.cm3..sd,Wooddensity.g.cm3..l,Average.Size_cm2.mean,Average.Size_cm2.sd,Average.Size_cm2.l,SLA_m2.kg.mean,SLA_m2.kg.sd,SLA_m2.kg.l,d13C.mean,d13C.sd,d13C.l,totalN.mean,totalN.sd,totalN.l,totalC.mean,totalC.sd,totalC.l
3898,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus spreta,"Kumarl, WA",-32.76638889,121.4602778,0.1557,Arid,16.7875,22.16667,11.25,299,35,15,24.53939,97,50,50,93,13.00833,52.24231,443.5657,30.3,5.4,24.9,12.21667,22.16667,0.192,-298.808,eucalyptus spreta,eucalyptus spreta,7,Obligate seeder,10,Tree,100,13.5,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3973,2002,NA,NA,3,0,0,3,0,0,3,Eucalyptus singularis,"Ravensthorpe, WA",-33.52111111,119.6069444,0.2296,Semiarid,15.58333,20.46667,10.63333,410,45,20,24.21493,133,77,82,133,12.76667,54.5584,406.7964,28.7,5.3,23.4,10.63333,20.45,0.1785,-409.8215,eucalyptus singularis,eucalyptus singularis,7,Obligate seeder,6,Tree,92.5,13,8.4175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3973,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus singularis,"Ravensthorpe, WA",-33.52111111,119.6069444,0.2296,Semiarid,15.58333,20.46667,10.63333,410,45,20,24.21493,133,77,82,133,12.76667,54.5584,406.7964,28.7,5.3,23.4,10.63333,20.45,0.1785,-409.8215,eucalyptus singularis,eucalyptus singularis,7,Obligate seeder,6,Tree,92.5,13,8.4175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3978,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus calcicola subsp. unita,"Bremer Bay, WA",-34.41388889,119.1688889,0.3723,Semiarid,15.87083,19.8,12.08333,589,79,21,39.36174,215,75,87,206,11.19167,57.39316,316.7266,26.1,6.6,19.5,12.98333,19.5,0.1581,-588.8419,Eucalyptus calcicola subsp. unita,NA,6.5,Lignotuber resprouter,6,Mallee,67.5,17,8.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4172,2002,NA,NA,4,0,0,4,0,0,4,Eucalyptus largiflorens,"Cooper Creek, SA",-28.70333333,138.4572222,0.046,Arid,21.82917,29.7,13.56667,136,18,7,29.20011,47,22,47,31,14.775,45.74303,654.4688,38,5.7,32.3,29.7,18.58333,0.2954,-135.7046,Eucalyptus largiflorens,eucalyptus largiflorens,6,Combination resprouter,20,Tree,120,14,11.76,4,2.225,0.947523087,2,0.845,0.049497475,2,15.1135,2.513764607,2,3.494376363,0.164039467,2,-27.545,1.902117241,2,0.95,0.070710678,2,51.65,0.494974747,2
4175,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia terminalis,"Boulia, Qld",-23.17472222,139.7186111,0.0895,Arid,24.5,31.15,16.43333,262,55,4,76.67551,143,20,143,20,14.98333,48.33334,601.5095,38.6,7.6,31,31.15,16.43333,0.2926,-261.7074,Corymbia terminalis ,corymbia terminalis,6,Combination resprouter,18,Tree,140,21,20.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4177,2002,NA,NA,4,1.5,1.914854216,4,1.5,1.732050808,4,Eucalyptus camaldulensis subsp. arida,"Boulia, Qld",-22.96972222,139.88,0.0951,Arid,24.6125,31.15,16.68333,278,58,4,76.9666,149,22,149,22,14.54167,47.52179,591.4893,38.6,8,30.6,31.15,16.68333,0.2921,-277.7079,Eucalyptus camaldulensis subsp. arida,NA,7,Polymorphic,30,Tree,18.5,26,3.367,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4177,2010,NA,NA,4,0,0,4,0,0,4,Eucalyptus camaldulensis subsp. arida,"Boulia, Qld",-22.96972222,139.88,0.0951,Arid,24.6125,31.15,16.68333,278,58,4,76.9666,149,22,149,22,14.54167,47.52179,591.4893,38.6,8,30.6,31.15,16.68333,0.2921,-277.7079,Eucalyptus camaldulensis subsp. arida,NA,7,Polymorphic,30,Tree,18.5,26,3.367,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4179,2002,NA,NA,2,0,0,2,0,0,2,Eucalyptus normantonensis,"Dajarra, Qld",-22.16666667,139.6436111,0.1211,Arid,24.25833,30.45,16.5,354,87,6,91.87244,214,25,214,25,14.96667,49.07104,573.8777,37.9,7.4,30.5,30.45,16.5,0.2922,-353.7078,eucalyptus normantonensis,eucalyptus normantonensis,5,Lignotuber resprouter,8,Mallee,80,13.5,7.56,2,1.63,0.445477272,2,0.755,0.049497475,2,14.489,4.518412332,2,3.72178336,0.685981149,2,-26.77,0.579827561,2,0.9,0.141421356,2,50.5,0.565685425,2
4179,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus normantonensis,"Dajarra, Qld",-22.16666667,139.6436111,0.1211,Arid,24.25833,30.45,16.5,354,87,6,91.87244,214,25,214,25,14.96667,49.07104,573.8777,37.9,7.4,30.5,30.45,16.5,0.2922,-353.7078,eucalyptus normantonensis,eucalyptus normantonensis,5,Lignotuber resprouter,8,Mallee,80,13.5,7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4181,2002,NA,NA,2,0,0,2,0,0,2,Eucalyptus leucophylla,"Dajarra, Qld",-21.89722222,139.5919444,0.1279,Arid,24.24167,30.3,16.6,374,91,6,91.83869,228,24,228,24,14.65,48.83334,564.9893,37.6,7.6,30,30.3,16.6,0.2923,-373.7077,Eucalyptus limitaris,NA,4,Combination resprouter,6,Tree,110,19,14.63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4181,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus leucophylla,"Dajarra, Qld",-21.89722222,139.5919444,0.1279,Arid,24.24167,30.3,16.6,374,91,6,91.83869,228,24,228,24,14.65,48.83334,564.9893,37.6,7.6,30,30.3,16.6,0.2923,-373.7077,Eucalyptus limitaris,NA,4,Combination resprouter,6,Tree,110,19,14.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4183,2002,NA,NA,3,0,0,3,0,0,3,Eucalyptus melanophloia subsp. nana,"Mount Isa 2, Qld",-20.88777778,139.4466667,0.1493,Arid,24.1375,29.51667,17.11667,435,102,5,93.86642,257,20,257,20,13.84167,49.08392,513.8453,36.7,8.5,28.2,28.8,17.11667,0.2913,-434.7087,Eucalyptus melanophloia subsp. nana,NA,4,Polymorphic,6,Mallee,52.5,39,14.3325,3,1.956666667,0.28108421,3,0.693333333,0.028867513,3,7.870333333,1.814275154,3,5.071051331,0.440126013,3,-28.4,0.590254183,3,0.866666667,0.115470054,3,48.53333333,0.611010093,3
4183,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus melanophloia subsp. nana,"Mount Isa 2, Qld",-20.88777778,139.4466667,0.1493,Arid,24.1375,29.51667,17.11667,435,102,5,93.86642,257,20,257,20,13.84167,49.08392,513.8453,36.7,8.5,28.2,28.8,17.11667,0.2913,-434.7087,Eucalyptus melanophloia subsp. nana,NA,4,Polymorphic,6,Mallee,52.5,39,14.3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4184,2002,NA,NA,4,0,0,4,0,0,4,Eucalyptus nudicaulis,"Mt Isa, Qld",-20.56638889,139.4777778,0.1631,Arid,24.4,29.6,17.53333,476,111,4,99.5789,293,17,293,17,13.65,49.27798,500.7767,36.6,8.9,27.7,29.6,17.53333,0.2917,-475.7083,eucalyptus nudicaulis,eucalyptus nudicaulis,3,Lignotuber resprouter,6,Mallee,125,15,13.125,4,1.406666667,0.401632087,3,0.693333333,0.005773503,3,15.40733333,3.204607672,3,4.606878411,0.416272418,3,-28.28333333,0.61784572,3,0.966666667,0.115470054,3,54.3,0.556776436,3
4186,2002,NA,NA,3,0,0,3,0,0,3,Eucalyptus coolabah,"Barkly Tableland, NT",-19.82666667,137.0838889,0.1271,Arid,25.575,30.75,18.65,380,92,2,98.03163,234,11,234,11,14.53333,51.53664,500.1932,38.2,10,28.2,30.75,18.65,0.2987,-379.7013,Eucalyptus coolabah (E. barklyensis),eucalyptus coolabah,4,Combination resprouter,10,Tree,125,17.5,15.3125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4186,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus coolabah,"Barkly Tableland, NT",-19.82666667,137.0838889,0.1271,Arid,25.575,30.75,18.65,380,92,2,98.03163,234,11,234,11,14.53333,51.53664,500.1932,38.2,10,28.2,30.75,18.65,0.2987,-379.7013,Eucalyptus coolabah (E. barklyensis),eucalyptus coolabah,4,Combination resprouter,10,Tree,125,17.5,15.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4192,2010,NA,NA,2,0,0,2,0,0,2,Corymbia capricornia,"Walhallow, NT",-17.54555556,135.6911111,0.2204,Semiarid,26.05,30.35,20.25,609,167,1,113.4923,406,12,277,12,14.55,54.90566,416.6097,37.8,11.3,26.5,29.3,20.25,0.2762,-608.7238,NA,corymbia dichromophloia,6,Combination resprouter,15,Tree,145,16.5,16.7475,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4192,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia capricornia,"Walhallow, NT",-17.54555556,135.6911111,0.2204,Semiarid,26.05,30.35,20.25,609,167,1,113.4923,406,12,277,12,14.55,54.90566,416.6097,37.8,11.3,26.5,29.3,20.25,0.2762,-608.7238,NA,corymbia dichromophloia,6,Combination resprouter,15,Tree,145,16.5,16.7475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4192,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia capricornia,"Walhallow, NT",-17.54555556,135.6911111,0.2204,Semiarid,26.05,30.35,20.25,609,167,1,113.4923,406,12,277,12,14.55,54.90566,416.6097,37.8,11.3,26.5,29.3,20.25,0.2762,-608.7238,NA,corymbia dichromophloia,6,Combination resprouter,15,Tree,145,16.5,16.7475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4197,2017,NA,NA,4,0,0,4,0,0,4,Corymbia polycarpa,"Daly Waters, NT",-16.25083333,133.3988889,0.2744,Semiarid,26.52916718,30.38333321,21.26666641,715,204,0,119.0391846,496,8,323,9,14.70833397,56.78893661,375.2420959,38,12.10000038,25.89999962,29.01666641,23,0.2605,-714.7395,Corymbia polycarpa,corymbia polycarpa,9.5,Combination resprouter,20,Tree,143,24,24.024,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4197.2,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia polycarpa,"Dunmarra Waterhole, NT",-16.2925,133.6863889,0.2955,Semiarid,26.3375,30.21667,21.05,769,222,1,119.7325,536,8,345,9,14.64167,56.53153,377.6189,37.8,11.9,25.9,28.9,22.78333,0.2601,-768.7399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4203,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus pruinosa subsp. tenuata,"Beswick, NT",-14.13888889,133.8333333,0.3799,Semiarid,27.24167,30.55,22.91667,905,235,1,112.942,598,5,230,8,13.96667,57.95298,305.5757,38.3,14.2,24.1,28.86667,24.36667,0.2381,-904.7619,Eucalyptus pruinosa subsp. tenuata,NA,5,Combination resprouter,10,Tree,81.5,41,23.3905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4204,2010,NA,NA,4,0,0,4,0,0,4,Corymbia bella,"Bulman, NT",-13.66,134.3269444,0.4217,Semiarid,27.27917,30.36667,23.2,977,230,0,113.5341,649,4,233,4,13.65833,58.12056,288.1718,38.2,14.7,23.5,28.88333,23.2,0.2316,-976.7684,Corymbia bella,corymbia bella,20,Combination resprouter,20,Tree,150,15.5,16.275,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4204,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia bella,"Bulman, NT",-13.66,134.3269444,0.4217,Semiarid,27.27917,30.36667,23.2,977,230,0,113.5341,649,4,233,4,13.65833,58.12056,288.1718,38.2,14.7,23.5,28.88333,23.2,0.2316,-976.7684,Corymbia bella,corymbia bella,20,Combination resprouter,20,Tree,150,15.5,16.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4207,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia papillosa,"Ramingining, NT",-13.04888889,134.8497222,0.5188,Dry Subhumuid,27.075,29.63333,23.55,1119,259,1,111.0374,735,5,461,8,11.85,59.54774,244.6472,36.1,16.2,19.9,28.53333,24.51667,0.2156,-1118.7844,Corymbia papillosa,corymbia papillosa,5,Combination resprouter,8,Tree,81,37.5,21.2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4211,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus alba var. australasica,"Ramingining, NT",-12.37611111,134.6622222,0.5683,Dry Subhumuid,27.10417,29.16667,24.16667,1189,275,1,112.8166,787,5,510,7,10.05833,60.59237,200.7651,34.6,18,16.6,28.36667,24.83333,0.2091,-1188.7909,NA,Eucalyptus alba,12,Combination resprouter,20,Tree,132.5,35,32.4625,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4215,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia grandifolia subsp. longa,"Gumadeer, NT",-12.19444444,133.4052778,0.6277,Dry Subhumuid,27.70417,29.65,25.23333,1373,313,1,112.0464,899,5,336,5,10.89167,61.88448,171.2714,35.8,18.2,17.6,28.35,25.23333,0.2187,-1372.7813,Corymbia grandifolia subsp. longa,corymbia grandifolia,15,Combination resprouter,20,Tree,132.5,65,60.2875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4215,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia grandifolia subsp. longa,"Gumadeer, NT",-12.19444444,133.4052778,0.6277,Dry Subhumuid,27.70417,29.65,25.23333,1373,313,1,112.0464,899,5,336,5,10.89167,61.88448,171.2714,35.8,18.2,17.6,28.35,25.23333,0.2187,-1372.7813,Corymbia grandifolia subsp. longa,corymbia grandifolia,15,Combination resprouter,20,Tree,132.5,65,60.2875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4216,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus phoenicea,"Oenpelli, NT",-12.36,133.0336111,0.6774,Humid,27.8375,29.73333,25.31667,1509,362,1,114.6009,1015,4,376,4,11.09167,61.96461,171.6911,36.2,18.3,17.9,28.48333,25.31667,0.2227,-1508.7773,eucalyptus phoenicea,eucalyptus phoenicea,6,Combination resprouter,12,Tree,102.5,21,15.0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4218,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia polysciada,"Mary River, NT",-13.57666667,132.2569444,0.574,Dry Subhumuid,27.25833,29.7,23.95,1334,316,2,108.8914,841,8,385,8,12.18333,59.43089,227.2847,36.5,16,20.5,28.15,23.95,0.2323,-1333.7677,Corymbia polysciada,corymbia polysciada,8,Combination resprouter,15,Tree,135,42.5,40.1625,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4218,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia polysciada,"Mary River, NT",-13.57666667,132.2569444,0.574,Dry Subhumuid,27.25833,29.7,23.95,1334,316,2,108.8914,841,8,385,8,12.18333,59.43089,227.2847,36.5,16,20.5,28.15,23.95,0.2323,-1333.7677,Corymbia polysciada,corymbia polysciada,8,Combination resprouter,15,Tree,135,42.5,40.1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4220,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus brevifolia,"Victoria River, NT",-15.5575,131.2894444,0.3262,Semiarid,27.7875,30.91667,23.21667,861,216,0,118.631,591,4,234,4,12.875,57.47768,314.1592,37.5,15.1,22.4,29.58333,23.21667,0.2638,-860.7362,Eucalyptus brevifolia,eucalyptus brevifolia,6,Combination resprouter,10,Tree,20,21.5,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4223,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus brachyandra,"Victoria River, NT",-15.61027778,131.1188889,0.3148,Semiarid,27.8875,31.1,23.2,826,204,0,119.9385,569,5,225,5,12.875,56.71806,322.456,37.7,15,22.7,29.75,23.2,0.2623,-825.7377,Eucalyptus brachyandra,eucalyptus brachyandra,4,Combination resprouter,8,Tree,65,27,12.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4224,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus aurantiaca,"Gregory National Park, NT",-15.61027778,131.1188889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus miniata,eucalyptus miniata,10,Combination resprouter,30,Tree,115,35,28.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4226,2018,NA,NA,3,0,0,3,0,0,3,Eucalyptus pruinosa subsp. tenuata,"Timber Creek, NT",-15.74027778,130.5480556,0.3419,Semiarid,27.6125,31,22.76667,882,215,0,115.5476,588,5,249,5,13.975,57.27459,336.8715,38.2,13.8,24.4,29.55,22.76667,0.2579,-881.7421,Eucalyptus pruinosa subsp. tenuata,NA,5,Combination resprouter,10,Tree,81.5,41,23.3905,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4226,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus pruinosa subsp. tenuata,"Timber Creek, NT",-15.74027778,130.5480556,0.3419,Semiarid,27.6125,31,22.76667,882,215,0,115.5476,588,5,249,5,13.975,57.27459,336.8715,38.2,13.8,24.4,29.55,22.76667,0.2579,-881.7421,Eucalyptus pruinosa subsp. tenuata,NA,5,Combination resprouter,10,Tree,81.5,41,23.3905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4226,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus pruinosa subsp. tenuata,"Timber Creek, NT",-15.74027778,130.5480556,0.3419,Semiarid,27.6125,31,22.76667,882,215,0,115.5476,588,5,249,5,13.975,57.27459,336.8715,38.2,13.8,24.4,29.55,22.76667,0.2579,-881.7421,Eucalyptus pruinosa subsp. tenuata,NA,5,Combination resprouter,10,Tree,81.5,41,23.3905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4228,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus phoenicea,"Pentecost Range, WA",-15.76194444,127.8161111,0.3317,Semiarid,28.2875,31.4,23.91667,908,263,0,115.2711,598,2,266,2,13.75833,58.05204,309.0758,38.8,15.1,23.7,30.68333,23.91667,0.2736,-907.7264,eucalyptus phoenicea,eucalyptus phoenicea,6,Combination resprouter,12,Tree,102.5,21,15.0675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4231,2002,NA,NA,4,0.5,1,4,0.5,1,4,Eucalyptus camaldulensis subsp. obtusa,"Durack River, WA",-15.87083333,127.3513889,0.3313,Semiarid,27.59583,30.96667,22.81667,863,233,0,116.4642,588,1,257,2,14.84167,57.30373,337.5073,38.8,12.9,25.9,30.2,24.68333,0.2604,-862.7396,Eucalyptus camaldulensis subsp. obtusa,NA,15,Polymorphic,30,Tree,205,18.5,26.5475,4,2.11,0.236590363,3,0.563333333,0.015275252,3,37.04333333,5.602988697,3,6.784612222,0.559638505,3,-29.48666667,0.912213425,3,1.433333333,0.057735027,3,49.96666667,0.960902354,3
4234,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia x opacula,"Turkey Creek, WA",-17.65,127.8272222,0.2278,Semiarid,26.61667,30.71667,21,652,174,2,114.8546,444,10,311,10,13.81667,53.55298,403.5543,38.1,12.3,25.8,29.31667,21,0.2861,-651.7139,NA,NA,6,Combination resprouter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4236,2002,NA,NA,2,0,0,2,0,0,2,Eucalyptus leucophylla,"Halls Creek, WA",-18.64055556,126.955,0.1617,Arid,27.48333,31.68333,21.66667,505,135,1,113.0721,341,11,227,12,14.1,53.61217,417.0096,39.3,13,26.3,30.43333,23.6,0.3122,-504.6878,Eucalyptus limitaris,NA,5,Combination resprouter,6,Mallee,110,19,14.63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4236,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus leucophylla,"Halls Creek, WA",-18.64055556,126.955,0.1617,Arid,27.48333,31.68333,21.66667,505,135,1,113.0721,341,11,227,12,14.1,53.61217,417.0096,39.3,13,26.3,30.43333,23.6,0.3122,-504.6878,Eucalyptus limitaris,NA,5,Combination resprouter,6,Mallee,110,19,14.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4241,2002,NA,NA,3,0,0,3,0,0,3,Eucalyptus argillacea,"Mt House Station, WA",-17.1,125.5452778,0.3061,Semiarid,26.6125,30.08333,21.65,823,229,0,122.9492,583,6,397,7,15.19167,57.54419,348.1387,38.1,11.7,26.4,28.8,23.3,0.2688,-822.7312,Eucalyptus argillacea,eucalyptus argillacea,6,Combination resprouter,5,Tree,95,23.5,15.6275,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4258,2002,NA,NA,3,0,0,3,0.333333333,0.577350269,3,Eucalyptus camaldulensis subsp. refulgens,"Coongan River, WA",-20.92583333,119.7852778,0.0998,Arid,27.53333,32.55,21.1,312,91,1,109.4147,209,4,189,28,14.35,52.75735,476.7281,40.5,13.3,27.2,32.21667,22.46667,0.3123,-311.6877,Eucalyptus camaldulensis subsp. refulgens,NA,15,Polymorphic,30,Tree,157.5,16.5,18.19125,3,2.4925,0.279307179,2,0.605,0.007071068,2,26.184,0.625082395,2,7.253452628,1.428014779,2,-28.425,1.265721138,2,1.5,0.141421356,2,48.8,1.414213562,2
4258,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus camaldulensis subsp. refulgens,"Coongan River, WA",-20.92583333,119.7852778,0.0998,Arid,27.53333,32.55,21.1,312,91,1,109.4147,209,4,189,28,14.35,52.75735,476.7281,40.5,13.3,27.2,32.21667,22.46667,0.3123,-311.6877,Eucalyptus camaldulensis subsp. refulgens,NA,15,Polymorphic,30,Tree,157.5,16.5,18.19125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4260,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia hamersleyana,"Marble Bar, WA",-21.21861111,120.3422222,0.1138,Arid,26.54167,31.95,19.73333,355,97,2,103.7502,228,11,215,37,14.36667,51.30952,507.2378,39.9,11.9,28,31.5,21.21667,0.3118,-354.6882,Corymbia hamersleyana,corymbia hamersleyana,4,Combination resprouter,8,Tree,122.5,15,12.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4264,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia chippendalei,"Telfer, WA",-21.49472222,121.8405556,0.0936,Arid,26.56667,32.45,19.1,314,83,2,93.29189,186,10,179,30,15.36667,51.05205,554.2207,40.5,10.4,30.1,31.86667,24.31667,0.3352,-313.6648,Corymbia chippendalei,corymbia chippendalei,12,Combination resprouter,10,Tree,15,16.5,1.7325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
