TaxonoriginalDN,Collector,Collector's #,Row #,Tree #,RowTree,Year planted
Eucalyptus dalrympleana subsp. dalrympleana,D.Nicolle,579,059,29,R059/T29,1994
Eucalyptus dalrympleana subsp. dalrympleana,D.Nicolle,579,059,30,R059/T30,1994
Eucalyptus dalrympleana subsp. dalrympleana,D.Nicolle,1363,091,28,R091/T28,1996
Eucalyptus dalrympleana subsp. dalrympleana,D.Nicolle,1363,091,29,R091/T29,1996
Eucalyptus dalrympleana subsp. dalrympleana,D.Nicolle,1363,091,30,R091/T30,1996
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,2941,194,05,R194/T05,2000
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,2941,194,06,R194/T06,2000
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,2941,194,07,R194/T07,2000
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,2941,194,08,R194/T08,2000
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,5022,308,17,R308/T17,2010
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,5022,308,18,R308/T18,2010
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,5022,308,19,R308/T19,2010
Eucalyptus dalrympleana subsp. heptantha,D.Nicolle,5022,308,20,R308/T20,2010
Eucalyptus dalveenica,D.Nicolle,1252,092,15,R092/T15,1996
Eucalyptus dalveenica,D.Nicolle,1252,092,16,R092/T16,1996
Eucalyptus dalveenica,D.Nicolle,1252,092,17,R092/T17,1996
Eucalyptus dawsonii,D.Nicolle,743,047,19,R047/T19,1994
Eucalyptus dawsonii,D.Nicolle,743,047,20,R047/T20,1994
Eucalyptus dawsonii,D.Nicolle,743,047,21,R047/T21,1994
Eucalyptus dawsonii,D.Nicolle,743,047,22,R047/T22,1994
Eucalyptus dealbata,D.Nicolle,723,050,05,R050/T05,1994
Eucalyptus dealbata,D.Nicolle,723,050,06,R050/T06,1994
Eucalyptus dealbata,D.Nicolle,723,050,07,R050/T07,1994
Eucalyptus dealbata,D.Nicolle,723,050,08,R050/T08,1994
Eucalyptus dealbata,D.Nicolle,724,050,09,R050/T09,1994
Eucalyptus dealbata,D.Nicolle,724,050,10,R050/T10,1994
Eucalyptus dealbata,D.Nicolle,724,050,11,R050/T11,1994
Eucalyptus dealbata,D.Nicolle,724,050,12,R050/T12,1994
Eucalyptus dealbata,D.Nicolle,6171,242,09,R242/T09,2013
Eucalyptus dealbata,D.Nicolle,6171,242,10,R242/T10,2013
Eucalyptus dealbata,D.Nicolle,6171,242,11,R242/T11,2013
Eucalyptus dealbata,D.Nicolle,6171,242,12,R242/T12,2013
Eucalyptus dealbata,D.Nicolle,6242,246,04,R246/T04,2013
Eucalyptus dealbata,D.Nicolle,6242,246,05,R246/T05,2013
Eucalyptus dealbata,D.Nicolle,6242,246,06,R246/T06,2013
Eucalyptus dealbata,D.Nicolle,6242,246,07,R246/T07,2013
Eucalyptus deanei,D.Nicolle,633,013,40,R013/T40,1994
Eucalyptus deanei,D.Nicolle,633,013,41,R013/T41,1994
Eucalyptus deanei,D.Nicolle,633,013,42,R013/T42,1994
Eucalyptus deanei,D.Nicolle,633,013,43,R013/T43,1994
Eucalyptus deanei,D.Nicolle,633,156,01,R156/T01,1998
Eucalyptus deanei,D.Nicolle,633,156,02,R156/T02,1998
Eucalyptus deanei,D.Nicolle,633,156,03,R156/T03,1998
Eucalyptus deanei,D.Nicolle,633,156,04,R156/T04,1998
Eucalyptus decipiens,D.Nicolle,227,024,33,R024/T33,1993
Eucalyptus decipiens,D.Nicolle,227,024,34,R024/T34,1993
Eucalyptus decipiens,D.Nicolle,227,024,35,R024/T35,1993
Eucalyptus decipiens,D.Nicolle,227,024,36,R024/T36,1993
Eucalyptus decipiens,D.Nicolle,1153,073,09,R073/T09,1995
Eucalyptus decipiens,D.Nicolle,1153,073,10,R073/T10,1995
Eucalyptus decipiens,D.Nicolle,1153,073,11,R073/T11,1995
Eucalyptus decipiens,D.Nicolle,1153,073,12,R073/T12,1995
Eucalyptus decipiens ,D.Nicolle,3700,231,21,R231/T21,2001
Eucalyptus decipiens ,D.Nicolle,3700,231,22,R231/T22,2001
Eucalyptus decipiens ,D.Nicolle,3700,231,23,R231/T23,2001
Eucalyptus decipiens ,D.Nicolle,3700,231,24,R231/T24,2001
Eucalyptus decolor,D.Nicolle,2545,166,17,R166/T17,1999
Eucalyptus decolor,D.Nicolle,2545,166,18,R166/T18,1999
Eucalyptus decolor,D.Nicolle,2545,166,19,R166/T19,1999
Eucalyptus decolor,D.Nicolle,2545,166,20,R166/T20,1999
Eucalyptus decorticans,D.Nicolle,1260,090,30,R090/T30,1996
Eucalyptus decorticans,D.Nicolle,1260,090,31,R090/T31,1996
Eucalyptus decorticans,D.Nicolle,1260,090,32,R090/T32,1996
Eucalyptus decorticans,D.Nicolle,1260,090,33,R090/T33,1996
Eucalyptus decurva,D.Nicolle,219,018,08,R018/T08,1993
Eucalyptus decurva,D.Nicolle,219,018,09,R018/T09,1993
Eucalyptus decurva,D.Nicolle,219,018,10,R018/T10,1993
Eucalyptus decurva,D.Nicolle,219,018,11,R018/T11,1993
Eucalyptus decurva,D.Nicolle,3506,230,33,R230/T33,2001
Eucalyptus deflexa,D.Nicolle,1110,070,17,R070/T17,1995
Eucalyptus deflexa,D.Nicolle,1110,070,18,R070/T18,1995
Eucalyptus deflexa,D.Nicolle,1110,070,19,R070/T19,1995
Eucalyptus deflexa,D.Nicolle,1110,070,20,R070/T20,1995
Eucalyptus deflexa,D.Nicolle,4437,269,11,R269/T11,2004
Eucalyptus deflexa,D.Nicolle,4437,269,12,R269/T12,2004
Eucalyptus deflexa,D.Nicolle,4437,269,13,R269/T13,2004
Eucalyptus deflexa,D.Nicolle,4437,269,14,R269/T14,2004
Eucalyptus deglupta,CSIRO,19790,080,17,R080/T17,1999
Eucalyptus deglupta,CSIRO,19790,080,18,R080/T18,1999
Eucalyptus deglupta,CSIRO,19790,080,19,R080/T19,1999
Eucalyptus deglupta,CSIRO,19791,155,30,R155/T30,1999
Eucalyptus deglupta,CSIRO,19791,155,30,R155/T30,1999
Eucalyptus deglupta,CSIRO,19791,155,31,R155/T31,1999
Eucalyptus deglupta,CSIRO,19791,155,32,R155/T32,1999
Eucalyptus deglupta,CSIRO,19791,155,33,R155/T33,1999
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,162,01,R162/T01,1998
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,198,31,R198/T31,2000
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,198,32,R198/T32,2000
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,198,33,R198/T33,2000
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,245,19,R245/T19,2002
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,245,20,R245/T20,2002
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,245,21,R245/T21,2002
Eucalyptus delegatensis subsp. delegatensis,D.Nicolle,573,245,22,R245/T22,2002
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,1971,158,05,R158/T05,1998
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,1971,158,06,R158/T06,1998
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,1971,158,07,R158/T07,1998
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,1971,158,08,R158/T08,1998
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,7400,406,17,R406/T17,2018
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,7400,406,18,R406/T18,2018
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,7400,406,19,R406/T19,2018
Eucalyptus delegatensis subsp. tasmaniensis,D.Nicolle,7400,406,20,R406/T20,2018
Eucalyptus delicata,D.Nicolle,149,019,29,R019/T29,1993
Eucalyptus delicata,D.Nicolle,149,019,30,R019/T30,1993
Eucalyptus delicata,D.Nicolle,149,019,31,R019/T31,1993
Eucalyptus delicata,D.Nicolle,2262,174,05,R174/T05,1999
Eucalyptus delicata,D.Nicolle,2262,174,06,R174/T06,1999
Eucalyptus delicata,D.Nicolle,2262,174,07,R174/T07,1999
Eucalyptus delicata,D.Nicolle,2262,174,08,R174/T08,1999
Eucalyptus dendromorpha,D.Nicolle,1758,146,25,R146/T25,1997
Eucalyptus dendromorpha,D.Nicolle,1758,146,26,R146/T26,1997
Eucalyptus dendromorpha,D.Nicolle,1758,146,27,R146/T27,1997
Eucalyptus dendromorpha,D.Nicolle,5869,330,01,R330/T01,2015
Eucalyptus dendromorpha,D.Nicolle,5869,330,02,R330/T02,2015
Eucalyptus dendromorpha,D.Nicolle,5869,330,03,R330/T03,2015
Eucalyptus dendromorpha,D.Nicolle,5869,330,04,R330/T04,2015
Eucalyptus densa,D.Nicolle,1111,070,13,R070/T13,1995
Eucalyptus densa,D.Nicolle,1111,070,14,R070/T14,1995
Eucalyptus densa,D.Nicolle,1111,070,15,R070/T15,1995
Eucalyptus densa,D.Nicolle,1111,070,16,R070/T16,1995
Eucalyptus denticulata,D.Nicolle,1743,146,28,R146/T28,1997
Eucalyptus denticulata,D.Nicolle,1743,146,29,R146/T29,1997
Eucalyptus denticulata,D.Nicolle,1743,146,30,R146/T30,1997
Eucalyptus denticulata,D.Nicolle,1743,146,31,R146/T31,1997
Eucalyptus desmondensis,D.Nicolle,192,018,02,R018/T02,1993
Eucalyptus desmondensis,D.Nicolle,192,018,03,R018/T03,1993
Eucalyptus desmondensis,D.Nicolle,192,174,09,R174/T09,1999
Eucalyptus desmondensis,D.Nicolle,192,174,10,R174/T10,1999
Eucalyptus desmondensis,D.Nicolle,192,174,11,R174/T11,1999
Eucalyptus desmondensis,D.Nicolle,192,174,12,R174/T12,1999
Eucalyptus desmondensis x E. occidentalis,D.Nicolle,192,018,01,R018/T01,1993
Eucalyptus deuaensis,D.Nicolle,1769,141,25,R141/T25,1997
Eucalyptus deuaensis,D.Nicolle,1769,141,26,R141/T26,1997
Eucalyptus deuaensis,D.Nicolle,1769,141,27,R141/T27,1997
Eucalyptus deuaensis,D.Nicolle,1769,141,28,R141/T28,1997
Eucalyptus dielsii,D.Nicolle,1120,069,15,R069/T15,1995
Eucalyptus dielsii,D.Nicolle,1120,069,16,R069/T16,1995
Eucalyptus dielsii,D.Nicolle,1120,069,17,R069/T17,1995
Eucalyptus dielsii,D.Nicolle,1120,069,18,R069/T18,1995
Eucalyptus dielsii,D.Nicolle,3596,232,17,R232/T17,2001
Eucalyptus dielsii,D.Nicolle,3596,232,18,R232/T18,2001
Eucalyptus dielsii,D.Nicolle,3596,232,19,R232/T19,2001
Eucalyptus dielsii,D.Nicolle,3596,232,20,R232/T20,2001
Eucalyptus dielsii,D.Nicolle,5472,313,17,R313/T17,2011
Eucalyptus dielsii,D.Nicolle,5472,313,18,R313/T18,2011
Eucalyptus dielsii,D.Nicolle,5472,313,19,R313/T19,2011
Eucalyptus dielsii,D.Nicolle,5472,313,20,R313/T20,2011
Eucalyptus diminuta,D.Nicolle,271,025,39,R025/T39,1993
Eucalyptus diminuta,D.Nicolle,271,026,15,R026/T15,1993
Eucalyptus diminuta,D.Nicolle,271,026,16,R026/T16,1993
Eucalyptus diminuta,D.Nicolle,271,026,17,R026/T17,1993
Eucalyptus diminuta,D.Nicolle,271,026,18,R026/T18,1993
Eucalyptus diminuta,D.Nicolle,1168,062,13,R062/T13,1995
Eucalyptus diminuta,D.Nicolle,1168,062,14,R062/T14,1995
Eucalyptus diminuta,D.Nicolle,1168,062,15,R062/T15,1995
Eucalyptus diminuta,D.Nicolle,1168,062,16,R062/T16,1995
Eucalyptus diminuta,D.Nicolle,1168,203,29,R203/T29,2002
Eucalyptus diminuta,D.Nicolle,1168,203,30,R203/T30,2002
Eucalyptus diminuta,D.Nicolle,1168,203,31,R203/T31,2002
Eucalyptus diminuta,D.Nicolle,1168,203,32,R203/T32,2002
Eucalyptus diminuta,D.Nicolle,3544,235,09,R235/T09,2001
Eucalyptus diminuta,D.Nicolle,3544,235,10,R235/T10,2001
Eucalyptus diminuta,D.Nicolle,3544,235,11,R235/T11,2001
Eucalyptus diminuta,D.Nicolle,3544,235,12,R235/T12,2001
Eucalyptus diminuta,D.Nicolle,5543,312,25,R312/T25,2011
Eucalyptus diminuta,D.Nicolle,5543,312,26,R312/T26,2011
Eucalyptus diminuta,D.Nicolle,5543,312,27,R312/T27,2011
Eucalyptus diminuta,D.Nicolle,5543,312,28,R312/T28,2011
Eucalyptus diminuta - E. stowardii intergrade,D.Nicolle,3697,226,33,R226/T33,2001
Eucalyptus diminuta - E. stowardii intergrade,D.Nicolle,3697,226,34,R226/T34,2001
Eucalyptus diminuta - E. stowardii intergrade,D.Nicolle,3697,226,35,R226/T35,2001
Eucalyptus diptera,D.Nicolle,146,021,19,R021/T19,1993
Eucalyptus diptera,D.Nicolle,146,021,20,R021/T20,1993
Eucalyptus diptera,D.Nicolle,146,021,21,R021/T21,1993
Eucalyptus diptera,D.Nicolle,146,021,22,R021/T22,1993
Eucalyptus diptera,D.Nicolle,146,085,29,R085/T29,1996
Eucalyptus diptera,D.Nicolle,146,085,30,R085/T30,1996
Eucalyptus diptera,D.Nicolle,146,085,31,R085/T31,1996
Eucalyptus diptera,D.Nicolle,146,085,32,R085/T32,1996
Eucalyptus diptera,D.Nicolle,146,174,01,R174/T01,1999
Eucalyptus diptera,D.Nicolle,146,174,02,R174/T02,1999
Eucalyptus diptera,D.Nicolle,146,174,03,R174/T03,1999
Eucalyptus diptera,D.Nicolle,146,174,04,R174/T04,1999
Eucalyptus disclusa,D.Nicolle,707,054,35,R054/T35,1994
Eucalyptus disclusa,D.Nicolle,707,054,36,R054/T36,1994
Eucalyptus disclusa,D.Nicolle,707,054,37,R054/T37,1994
Eucalyptus discreta,D.Nicolle,1091,064,05,R064/T05,1995
Eucalyptus discreta,D.Nicolle,1091,064,06,R064/T06,1995
Eucalyptus discreta,D.Nicolle,1091,064,07,R064/T07,1995
Eucalyptus discreta,D.Nicolle,1091,064,08,R064/T08,1995
Eucalyptus discreta,D.Nicolle,3613,225,05,R225/T05,2001
Eucalyptus discreta,D.Nicolle,3613,225,06,R225/T06,2001
Eucalyptus discreta,D.Nicolle,3613,225,07,R225/T07,2001
Eucalyptus discreta,D.Nicolle,3613,225,08,R225/T08,2001
Eucalyptus discreta,D.Nicolle,5993,274,09,R274/T09,2013
Eucalyptus discreta,D.Nicolle,5993,274,10,R274/T10,2013
Eucalyptus discreta,D.Nicolle,5993,274,11,R274/T11,2013
Eucalyptus discreta,D.Nicolle,5993,274,12,R274/T12,2013
Eucalyptus discreta - E. sp. 'Madura Beach' intergrade,D.Nicolle,6350,290,01,R290/T01,2013
Eucalyptus discreta - E. sp. 'Madura Beach' intergrade,D.Nicolle,6350,290,02,R290/T02,2013
Eucalyptus discreta - E. sp. 'Madura Beach' intergrade,D.Nicolle,6350,290,03,R290/T03,2013
Eucalyptus discreta - E. sp. 'Madura Beach' intergrade,D.Nicolle,6350,290,04,R290/T04,2013
Eucalyptus discreta - E. sp. 'Madura Beach' intergrade,D.Nicolle,6350,290,05,R290/T05,2013
Eucalyptus discreta - E. sp. 'Madura Beach' intergrade,D.Nicolle,6350,290,06,R290/T06,2013
Eucalyptus dissimulata,D.Nicolle,205,022,07,R022/T07,1993
Eucalyptus dissimulata,D.Nicolle,205,022,08,R022/T08,1993
Eucalyptus dissimulata,D.Nicolle,205,022,09,R022/T09,1993
Eucalyptus dissimulata,D.Nicolle,205,022,10,R022/T10,1993
Eucalyptus dissimulata,D.Nicolle,1629,136,31,R136/T31,1997
Eucalyptus dissimulata,D.Nicolle,1629,136,32,R136/T32,1997
Eucalyptus dissimulata,D.Nicolle,1629,136,33,R136/T33,1997
Eucalyptus dissimulata,D.Nicolle,1629,136,34,R136/T34,1997
Eucalyptus dissimulata,D.Nicolle,3744,234,17,R234/T17,2001
Eucalyptus dissimulata,D.Nicolle,3744,234,18,R234/T18,2001
Eucalyptus dissimulata,D.Nicolle,3744,234,19,R234/T19,2001
Eucalyptus dissimulata,D.Nicolle,3744,234,20,R234/T20,2001
Eucalyptus dissimulata ,D.Nicolle,3567,220,09,R220/T09,2001
Eucalyptus dissimulata ,D.Nicolle,3567,220,10,R220/T10,2001
Eucalyptus dissimulata ,D.Nicolle,3567,220,11,R220/T11,2001
Eucalyptus dissimulata ,D.Nicolle,3567,220,12,R220/T12,2001
Eucalyptus distans,D.Nicolle,2452,171,01,R171/T01,1999
Eucalyptus distans,D.Nicolle,2452,171,02,R171/T02,1999
Eucalyptus distans,D.Nicolle,2452,171,03,R171/T03,1999
Eucalyptus distans,D.Nicolle,2452,171,04,R171/T04,1999
Eucalyptus distans,D.Nicolle,2500,169,04,R169/T04,1999
Eucalyptus distans,D.Nicolle,2500,169,05,R169/T05,1999
Eucalyptus distans,D.Nicolle,2500,169,06,R169/T06,1999
Eucalyptus distans,D.Nicolle,2500,169,07,R169/T07,1999
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3653,221,13,R221/T13,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3653,221,14,R221/T14,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3653,221,15,R221/T15,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3653,221,16,R221/T16,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3657,221,29,R221/T29,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3657,221,30,R221/T30,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3657,221,31,R221/T31,2001
Eucalyptus distuberosa subsp. aerata,D.Nicolle,3657,221,32,R221/T32,2001
Eucalyptus distuberosa subsp. distuberosa ,D.Nicolle,3480,221,33,R221/T33,2001
Eucalyptus distuberosa subsp. distuberosa ,D.Nicolle,3480,221,34,R221/T34,2001
Eucalyptus distuberosa subsp. distuberosa ,D.Nicolle,3480,221,35,R221/T35,2001
Eucalyptus distuberosa subsp. distuberosa ,D.Nicolle,3480,221,36,R221/T36,2001
Eucalyptus diversicolor,D.Nicolle,1142,076,17,R076/T17,1995
Eucalyptus diversicolor,D.Nicolle,1142,076,18,R076/T18,1995
Eucalyptus diversicolor,D.Nicolle,1142,076,19,R076/T19,1995
Eucalyptus diversicolor,D.Nicolle,1142,076,20,R076/T20,1995
Eucalyptus diversicolor,D.Nicolle,4629,260,05,R260/T05,2004
Eucalyptus diversicolor,D.Nicolle,4629,260,06,R260/T06,2004
Eucalyptus diversicolor,D.Nicolle,4629,260,07,R260/T07,2004
Eucalyptus diversicolor,D.Nicolle,4629,260,08,R260/T08,2004
Eucalyptus diversifolia subsp. diversifolia,D.Nicolle,792,075,22,R075/T22,1995
Eucalyptus diversifolia subsp. diversifolia,D.Nicolle,792,075,23,R075/T23,1995
Eucalyptus diversifolia subsp. diversifolia,D.Nicolle,792,075,24,R075/T24,1995
Eucalyptus diversifolia subsp. diversifolia,D.Nicolle,792,075,25,R075/T25,1995
Eucalyptus diversifolia subsp. diversifolia (subsp. megacarpa),D.Nicolle,1991,152,17,R152/T17,1998
Eucalyptus diversifolia subsp. diversifolia (subsp. megacarpa),D.Nicolle,1991,152,18,R152/T18,1998
Eucalyptus diversifolia subsp. diversifolia (subsp. megacarpa),D.Nicolle,1991,152,19,R152/T19,1998
Eucalyptus diversifolia subsp. diversifolia (subsp. megacarpa),D.Nicolle,1991,152,20,R152/T20,1998
Eucalyptus diversifolia subsp. hesperia,D.Nicolle,1811,135,29,R135/T29,1997
Eucalyptus diversifolia subsp. hesperia,D.Nicolle,1811,135,30,R135/T30,1997
Eucalyptus diversifolia subsp. hesperia,D.Nicolle,1811,135,31,R135/T31,1997
Eucalyptus diversifolia subsp. hesperia,D.Nicolle,1811,135,32,R135/T32,1997
Eucalyptus dives,D.Nicolle,572,074,17,R074/T17,1995
Eucalyptus dives,D.Nicolle,572,074,18,R074/T18,1995
Eucalyptus dives,D.Nicolle,572,074,19,R074/T19,1995
Eucalyptus dives,D.Nicolle,6099,281,09,R281/T09,2013
Eucalyptus dives,D.Nicolle,6099,281,10,R281/T10,2013
Eucalyptus dives,D.Nicolle,6099,281,11,R281/T11,2013
Eucalyptus dives,D.Nicolle,6099,281,12,R281/T12,2013
Eucalyptus dives?,D.Nicolle,1760,137,34,R137/T34,1997
Eucalyptus dives?,D.Nicolle,1760,137,35,R137/T35,1997
Eucalyptus dives?,D.Nicolle,1760,137,36,R137/T36,1997
Eucalyptus dives?,D.Nicolle,1760,137,37,R137/T37,1997
Eucalyptus dolichocera,D.Nicolle,273,027,05,R027/T05,1993
Eucalyptus dolichocera,D.Nicolle,273,027,06,R027/T06,1993
Eucalyptus dolichocera,D.Nicolle,273,027,07,R027/T07,1993
Eucalyptus dolichocera,D.Nicolle,3525,205,28,R205/T28,2002
Eucalyptus dolichocera,D.Nicolle,3525,205,29,R205/T29,2002
Eucalyptus dolichocera,D.Nicolle,3525,205,30,R205/T30,2002
Eucalyptus dolichorhyncha,D.Nicolle,152,043,09,R043/T09,1994
Eucalyptus dolichorhyncha,D.Nicolle,152,043,10,R043/T10,1994
Eucalyptus dolichorhyncha,D.Nicolle,152,043,11,R043/T11,1994
Eucalyptus dolichorhyncha,D.Nicolle,152,043,12,R043/T12,1994
Eucalyptus doratoxylon,D.Nicolle,178,019,13,R019/T13,1993
Eucalyptus doratoxylon,D.Nicolle,178,019,14,R019/T14,1993
Eucalyptus doratoxylon,D.Nicolle,178,019,15,R019/T15,1993
Eucalyptus doratoxylon,D.Nicolle,178,019,16,R019/T16,1993
Eucalyptus doratoxylon,D.Nicolle,178,208,09,R208/T09,2002
Eucalyptus doratoxylon,D.Nicolle,178,208,10,R208/T10,2002
Eucalyptus doratoxylon,D.Nicolle,178,208,11,R208/T11,2002
Eucalyptus doratoxylon,D.Nicolle,178,208,12,R208/T12,2002
Eucalyptus dorrienii,D.Nicolle,3725,231,13,R231/T13,2001
Eucalyptus dorrienii,D.Nicolle,3725,231,14,R231/T14,2001
Eucalyptus dorrienii,D.Nicolle,3725,231,15,R231/T15,2001
Eucalyptus dorrienii,D.Nicolle,3725,231,16,R231/T16,2001
Eucalyptus dorrienii ,D.Nicolle,2237,169,27,R169/T27,1999
Eucalyptus dorrigoensis,D.Nicolle,6798,331,05,R331/T05,2015
Eucalyptus dorrigoensis,D.Nicolle,6798,331,07,R331/T07,2015
Eucalyptus dorrigoensis,D.Nicolle,6798,331,08,R331/T08,2015
Eucalyptus dorrigoensis x E. saligna?,D.Nicolle,6798,331,06,R331/T06,2015
Eucalyptus drepanophylla,D.Nicolle,1317,093,25,R093/T25,1996
Eucalyptus drepanophylla,D.Nicolle,1317,093,26,R093/T26,1996
Eucalyptus drepanophylla,D.Nicolle,1317,093,27,R093/T27,1996
Eucalyptus drepanophylla,D.Nicolle,2514,165,01,R165/T01,1999
Eucalyptus drepanophylla,D.Nicolle,2514,165,02,R165/T02,1999
Eucalyptus drepanophylla,D.Nicolle,2514,165,03,R165/T03,1999
Eucalyptus drepanophylla,D.Nicolle,2514,165,04,R165/T04,1999
Eucalyptus drepanophylla,D.Nicolle,2532,168,07,R168/T07,1999
Eucalyptus drepanophylla,D.Nicolle,2532,168,08,R168/T08,1999
Eucalyptus drepanophylla,D.Nicolle,2532,168,09,R168/T09,1999
Eucalyptus drepanophylla,D.Nicolle,2532,168,10,R168/T10,1999
Eucalyptus drepanophylla,D.Nicolle,5133,304,16,R304/T16,2010
Eucalyptus drepanophylla,D.Nicolle,5133,304,17,R304/T17,2010
Eucalyptus drepanophylla,D.Nicolle,5133,304,18,R304/T18,2010
Eucalyptus drepanophylla,D.Nicolle,5133,304,19,R304/T19,2010
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,1294,089,30,R089/T30,1996
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,170,20,R170/T20,1999
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,170,21,R170/T21,1999
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,170,22,R170/T22,1999
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,170,23,R170/T23,1999
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,342,09,R342/T09,2017
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,342,10,R342/T10,2017
Eucalyptus drepanophylla (E. xanthoclada),D.Nicolle,2531,342,11,R342/T11,2017
Eucalyptus drummondii,D.Nicolle,1156,067,25,R067/T25,1995
Eucalyptus drummondii,D.Nicolle,1156,067,26,R067/T26,1995
Eucalyptus drummondii,D.Nicolle,1156,067,27,R067/T27,1995
Eucalyptus drummondii,D.Nicolle,1156,067,28,R067/T28,1995
Eucalyptus drummondii,D.Nicolle,1892,140,01,R140/T01,1997
Eucalyptus drummondii,D.Nicolle,1892,140,02,R140/T02,1997
Eucalyptus drummondii,D.Nicolle,1892,140,03,R140/T03,1997
Eucalyptus drummondii,D.Nicolle,1892,140,04,R140/T04,1997
Eucalyptus drummondii,D.Nicolle,2212,171,11,R171/T11,1999
Eucalyptus drummondii,D.Nicolle,2212,171,12,R171/T12,1999
Eucalyptus drummondii,D.Nicolle,2212,171,13,R171/T13,1999
Eucalyptus drummondii,D.Nicolle,2212,171,14,R171/T14,1999
Eucalyptus drummondii (microflora variant),D.Nicolle,3549,239,05,R239/T05,2001
Eucalyptus drummondii (microflora variant),D.Nicolle,3549,239,06,R239/T06,2001
Eucalyptus drummondii (microflora variant),D.Nicolle,3549,239,07,R239/T07,2001
Eucalyptus drummondii (microflora variant),D.Nicolle,3549,239,08,R239/T08,2001
Eucalyptus dumosa,D.Nicolle,93,030,09,R030/T09,1993
Eucalyptus dumosa,D.Nicolle,93,030,10,R030/T10,1993
Eucalyptus dumosa,D.Nicolle,93,030,11,R030/T11,1993
Eucalyptus dumosa,D.Nicolle,93,030,12,R030/T12,1993
Eucalyptus dumosa,D.Nicolle,981,063,29,R063/T29,1995
Eucalyptus dumosa,D.Nicolle,981,063,30,R063/T30,1995
Eucalyptus dumosa,D.Nicolle,981,063,31,R063/T31,1995
Eucalyptus dumosa,D.Nicolle,981,063,32,R063/T32,1995
Eucalyptus dumosa,D.Nicolle,2558,179,17,R179/T17,1999
Eucalyptus dumosa,D.Nicolle,2558,179,18,R179/T18,1999
Eucalyptus dumosa,D.Nicolle,2558,179,19,R179/T19,1999
Eucalyptus dumosa,D.Nicolle,2558,179,20,R179/T20,1999
Eucalyptus dumosa,D.Nicolle,5229,302,11,R302/T11,2010
Eucalyptus dumosa,D.Nicolle,5229,302,12,R302/T12,2010
Eucalyptus dumosa,D.Nicolle,5229,302,13,R302/T13,2010
Eucalyptus dumosa x E. largiflorens,D.Nicolle,2557,172,11,R172/T11,1999
Eucalyptus dumosa x E. largiflorens,D.Nicolle,2557,172,12,R172/T12,1999
Eucalyptus dumosa x E. largiflorens,D.Nicolle,2557,172,13,R172/T13,1999
Eucalyptus dumosa x E. largiflorens,D.Nicolle,2557,172,14,R172/T14,1999
Eucalyptus dundasii,D.Nicolle,129,011,14,R011/T14,1993
Eucalyptus dundasii,D.Nicolle,129,011,15,R011/T15,1993
Eucalyptus dundasii,D.Nicolle,129,011,16,R011/T16,1993
Eucalyptus dundasii,D.Nicolle,129,011,17,R011/T17,1993
Eucalyptus dundasii,D.Nicolle,2175,177,24,R177/T24,1999
Eucalyptus dundasii,D.Nicolle,2175,177,25,R177/T25,1999
Eucalyptus dundasii,D.Nicolle,2175,177,26,R177/T26,1999
Eucalyptus dundasii,D.Nicolle,2175,177,27,R177/T27,1999
Eucalyptus dunnii,D.Nicolle,1257,094,31,R094/T31,1996
Eucalyptus dunnii,D.Nicolle,1257,094,32,R094/T32,1996
